,pl_name,pl_discmethod,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjref,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjref,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbinclref,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenref,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparref,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperref,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxref,st_rad,st_raderr1,st_raderr2,st_radref,st_mass,st_masserr1,st_masserr2,st_massref,st_metratio,st_teff,pl_facility,pl_locale,pl_bmassjlim,st_spstr,pl_ttvflag,er,em,ep,ea,ers,ems,mmax,mmin,orbsmax,Pet,reli
1420,Kepler-1026 b,Transit,0.197,0.029,-0.013,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,36.51559488,2.34e-06,-2.34e-06,Holczer et al. 2016,,,,Morton et al. 2016,0.69,0.03,-0.03,Berger et al. 2018,0.79,0.037000000000000005,-0.044000000000000004,Morton et al. 2016,[Fe/H],4948.0,Kepler,Space,,,0,0.1065989847715736,,6.408220946940245e-08,,0.043478260869565216,0.051265822784810115,,,0.19912647200317662,27.810959776979978,0.0
1421,Kepler-155 c,Transit,0.197,0.006999999999999999,-0.005,Morton et al. 2016,,,,Rowe et al. 2014,89.495,0.009000000000000001,-0.032,Torres et al. 2017,,,,,0.7759999999999999,0.012,-0.015,Torres et al. 2017,52.66161107,2.47e-06,-2.47e-06,Holczer et al. 2016,0.2254,0.0092,-0.0139,Torres et al. 2017,0.68,0.01,-0.02,Morton et al. 2016,0.72,0.021,-0.026000000000000002,Morton et al. 2016,,4508.0,Kepler,Space,,M0 V,0,0.030456852791878174,,4.690323652872628e-08,0.05124223602484472,0.022058823529411763,0.03263888888888889,,,0.2254,31.943394676306273,0.0
1422,Kepler-1655 b,Transit,0.197,0.006999999999999999,-0.006999999999999999,Haywood et al. 2018,0.01573,0.00975,-0.00881,Haywood et al. 2018,87.62,0.55,-0.55,Haywood et al. 2018,,,,,0.85,0.13,-0.13,Haywood et al. 2018,11.87290396,5.8e-07,-5.8e-07,Holczer et al. 2016,0.10300000000000001,0.001,-0.001,Haywood et al. 2018,1.03,0.02,-0.02,Haywood et al. 2018,1.03,0.04,-0.04,Haywood et al. 2018,[Fe/H],6148.0,Kepler,Space,0.0,G0 V,0,0.03553299492385787,0.5899554990464081,4.8850727838280265e-08,0.00970873786407767,0.019417475728155338,0.03883495145631068,0.025480000000000003,0.006920000000000001,0.10300000000000001,9.636871508379887,1.0
1423,Kepler-989 b,Transit,0.197,0.012,-0.012,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,7.96432425,1.24e-06,-1.24e-06,Holczer et al. 2016,,,,Morton et al. 2016,0.78,0.04,-0.04,Morton et al. 2016,0.82,0.035,-0.042,Morton et al. 2016,[Fe/H],5074.0,Kepler,Space,,,0,0.06091370558375635,,1.5569431392751242e-07,,0.05128205128205128,0.046951219512195136,,,0.07305303916021694,9.025676303636601,0.0
1424,Kepler-19 b,Transit,0.197,0.004,-0.004, Ballard et al. 2011 ,0.02643,0.00503,-0.00472,Malavolta et al. 2017,89.94,0.06,-0.44, Ballard et al. 2011 ,,,,,0.02,0.16,-0.02, Ballard et al. 2011 ,9.28697348,6.5e-07,-6.5e-07,Holczer et al. 2016,,,,Malavolta et al. 2017,0.85,0.02,-0.02, Ballard et al. 2011 ,0.92,0.032,-0.033,Morton et al. 2016,[Fe/H],5544.0,Kepler,Space,0.0,,1,0.020304568527918784,0.18444948921679907,6.999050889935352e-08,,0.023529411764705882,0.035326086956521736,0.03146,0.02171,0.08409686276530967,9.53447836149584,1.0
1425,Kepler-341 e,Transit,0.198,0.011,-0.012,Berger et al. 2018,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.74,0.29,-0.29, Rowe et al. 2014,42.4718417,1.614e-05,-1.614e-05,Holczer et al. 2016,0.242,,,Rowe et al. 2014,1.21,0.06,-0.05,Berger et al. 2018,1.0,0.051,-0.053,Morton et al. 2016,,6012.0,Kepler,Space,,,0,0.05808080808080807,,3.8001648513396116e-07,,0.045454545454545456,0.052000000000000005,,,0.242,19.273743016759774,0.0
1426,Kepler-257 b,Transit,0.198,0.015,-0.012,Morton et al. 2016,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.09,0.22,-0.22, Rowe et al. 2014,2.38265264,1.78e-06,-1.78e-06,Holczer et al. 2016,0.034,,,Rowe et al. 2014,0.81,0.06,-0.04,Morton et al. 2016,0.85,0.042,-0.040999999999999995,Morton et al. 2016,,5180.0,Kepler,Space,,,0,0.06818181818181818,,7.47066513228718e-07,,0.061728395061728385,0.04882352941176471,,,0.034,4.04510655907304,0.0
1427,Kepler-100 c,Transit,0.198,0.002,-0.002,Van Eylen & Albrecht 2015,0.02218,,, Marcy et al. 2014 ,,,,Marcy et al. 2014,,,,,0.05,0.04,-0.04, Marcy et al. 2014 ,12.81587113,1.81e-06,-1.81e-06,Holczer et al. 2016,,,,Marcy et al. 2014,1.5,0.04,-0.03,Morton et al. 2016,1.1,0.043,-0.027000000000000003,Morton et al. 2016,[Fe/H],5825.0,Kepler,Space,1.0,,0,0.0101010101010101,,1.4123113299439053e-07,,0.02333333333333333,0.031818181818181815,,,0.11063622908558504,7.107914159129765,0.0
1428,Kepler-981 b,Transit,0.198,0.015,-0.016,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,4.46976519,1.57e-06,-1.57e-06,Holczer et al. 2016,,,,Morton et al. 2016,0.92,0.07,-0.06,Berger et al. 2018,0.98,0.045,-0.052000000000000005,Morton et al. 2016,[Fe/H],5718.0,Kepler,Space,,,0,0.07828282828282827,,3.5124887623011796e-07,,0.07065217391304347,0.04948979591836735,,,0.052747216495537236,5.525197258610744,0.0
1429,Kepler-938 b,Transit,0.198,0.022,-0.014,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,52.62978192,7.91e-06,-7.91e-06,Holczer et al. 2016,,,,Morton et al. 2016,0.89,0.1,-0.06,Morton et al. 2016,0.92,0.046,-0.053,Morton et al. 2016,[Fe/H],5533.0,Kepler,Space,,,0,0.09090909090909093,,1.5029513160483185e-07,,0.0898876404494382,0.053804347826086965,,,0.2673117432460032,28.944369913963687,0.0
1430,Kepler-443 b,Transit,0.198,0.013,-0.016,Morton et al. 2016,,,,Torres et al. 2015,89.94,0.06,-0.13,Torres et al. 2015,,,,,0.26,0.32,-0.26,Torres et al. 2015,177.67412892,2.326e-05,-2.326e-05,Holczer et al. 2016,0.495,0.18600000000000003,-0.075,Torres et al. 2015,0.71,0.03,-0.02,Torres et al. 2015,0.738,0.033,-0.028999999999999998,Torres et al. 2015,[Fe/H],4723.0,Kepler,Space,,,0,0.07323232323232322,,1.3091382601049983e-07,0.2636363636363637,0.035211267605633804,0.042005420054200535,,,0.495,67.18663938940908,0.0
1431,Kepler-538 b,Transit,0.198,0.004,-0.003,Mayo et al. 2019,0.03335,0.00787,-0.00755,Mayo et al. 2019,89.73,0.14,-0.06,Mayo et al. 2019,,,,,0.41,0.1,-0.21,Mayo et al. 2019,81.73764829,1.9e-06,-1.9e-06,Holczer et al. 2016,0.4669,0.0087,-0.009000000000000001,Mayo et al. 2019,0.87,0.01,-0.01,Mayo et al. 2019,0.96,0.033,-0.04,Morton et al. 2016,[m/H],5547.0,Kepler,Space,0.0,,0,0.017676767676767676,0.231184407796102,2.3245102345725934e-08,0.01895480831013065,0.011494252873563218,0.03802083333333334,0.04122,0.0258,0.4669,51.71787709497207,1.0
1432,Kepler-263 c,Transit,0.198,0.012,-0.017,Berger et al. 2018,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.06,0.23,-0.23, Rowe et al. 2014,47.33304842,1.054e-05,-1.054e-05,Holczer et al. 2016,0.242,,,Rowe et al. 2014,0.73,0.04,-0.04,Berger et al. 2018,0.89,0.047,-0.046,Morton et al. 2016,,5265.0,Kepler,Space,,,0,0.07323232323232322,,2.2267739669914132e-07,,0.05479452054794521,0.05224719101123596,,,0.242,31.946889109971686,0.0
1433,Kepler-1151 b,Transit,0.198,0.021,-0.015,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,65.64823592,9.03e-06,-9.03e-06,Holczer et al. 2016,,,,Morton et al. 2016,0.76,0.04,-0.03,Berger et al. 2018,0.88,0.046,-0.059000000000000004,Morton et al. 2016,[Fe/H],5470.0,Kepler,Space,,,0,0.09090909090909093,,1.3755129705243113e-07,,0.046052631578947366,0.0596590909090909,,,0.3051949288001642,38.69900412968857,0.0
1434,Kepler-102 e,Transit,0.198,0.006,-0.006, Marcy et al. 2014 ,0.027999999999999997,0.006,-0.006, Marcy et al. 2014 ,,,,Marcy et al. 2014,,,,,0.3,0.03,-0.03, Marcy et al. 2014 ,16.14568692,4.5e-07,-4.5e-07,Holczer et al. 2016,,,,Marcy et al. 2014,0.74,0.01,-0.01,Morton et al. 2016,0.8,0.025,-0.027999999999999997,Morton et al. 2016,[Fe/H],4909.0,Kepler,Space,0.0,,0,0.030303030303030307,0.21428571428571427,2.787122048319763e-08,,0.013513513513513514,0.033125,0.034,0.022000000000000002,0.11605630220915411,15.113779353071935,1.0
1435,Kepler-159 b,Transit,0.198,0.01,-0.009000000000000001,Berger et al. 2018,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.68,0.27,-0.27, Rowe et al. 2014,10.13962367,1.39e-06,-1.39e-06,Holczer et al. 2016,0.07368999999999999,0.00284,-0.00284,Muirhead et al. 2012,0.7,0.01,-0.02,Morton et al. 2016,0.76,0.022000000000000002,-0.03,Morton et al. 2016,,4625.0,Kepler,Space,,M0 V,1,0.04797979797979798,,1.3708595557767876e-07,0.03853982901343466,0.021428571428571432,0.03421052631578947,,,0.07368999999999999,10.144872306464485,0.0
1436,Kepler-1382 b,Transit,0.198,0.023,-0.031,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,16.35824749,1.096e-05,-1.096e-05,Holczer et al. 2016,,,,Morton et al. 2016,1.75,0.1,-0.1,Berger et al. 2018,1.36,0.12300000000000001,-0.09699999999999999,Morton et al. 2016,[Fe/H],6161.0,Kepler,Space,,,0,0.13636363636363635,,6.699984216952326e-07,,0.05714285714285715,0.08088235294117646,,,0.13972427596680714,7.6943136805344725,0.0
1437,Kepler-341 d,Transit,0.199,0.06,-0.011,Berger et al. 2018,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.27,0.24,-0.24, Rowe et al. 2014,27.6669227,1.035e-05,-1.035e-05,Holczer et al. 2016,0.182,,,Rowe et al. 2014,1.21,0.06,-0.05,Berger et al. 2018,1.0,0.051,-0.053,Morton et al. 2016,,6012.0,Kepler,Space,,,0,0.17839195979899494,,3.74092923605125e-07,,0.045454545454545456,0.052000000000000005,,,0.182,14.495129045662315,0.0
1438,Kepler-1010 b,Transit,0.199,0.028,-0.016,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,34.26852697,3.69e-06,-3.69e-06,Holczer et al. 2016,,,,Morton et al. 2016,0.8,0.04,-0.03,Berger et al. 2018,0.86,0.039,-0.044000000000000004,Morton et al. 2016,[Fe/H],5253.0,Kepler,Space,,,0,0.11055276381909547,,1.0767897911778844e-07,,0.04375,0.048255813953488366,,,0.19634996292367685,23.65249204213286,0.0
1439,Kepler-1196 b,Transit,0.199,0.033,-0.019,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,66.18404616,5.38e-06,-5.38e-06,Holczer et al. 2016,,,,Morton et al. 2016,0.96,0.05,-0.04,Berger et al. 2018,0.98,0.061,-0.06,Morton et al. 2016,[Fe/H],5756.0,Kepler,Space,,,0,0.1306532663316583,,8.128847225498794e-08,,0.046875,0.061734693877551025,,,0.31806212053669464,31.928372784322526,0.0
1440,Kepler-84 b,Transit,0.199,0.009000000000000001,-0.009000000000000001, Xie 2013 ,0.126,0.043,-0.032, Hadden et al. 2014 ,,,,Xie 2013,,,,,,,,Xie 2013,8.72584878,4.97e-06,-4.97e-06,Holczer et al. 2016,,,,Xie 2013,1.43,0.05,-0.05, Xie 2013 ,1.06,0.057,-0.06,Morton et al. 2016,,6031.0,Kepler,Space,0.0,,1,0.04522613065326634,0.2976190476190476,5.695720984062252e-07,,0.03496503496503497,0.05518867924528301,0.16899999999999998,0.094,0.08457489332667531,5.699562096672067,1.0
1441,Kepler-201 c,Transit,0.199,0.014,-0.011,Morton et al. 2016,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.92,0.32,-0.32, Rowe et al. 2014,151.88558569,6.65e-06,-6.65e-06,Holczer et al. 2016,0.573,,,Rowe et al. 2014,1.27,0.06,-0.05,Berger et al. 2018,1.18,0.035,-0.033,Morton et al. 2016,,6065.0,Kepler,Space,,,1,0.0628140703517588,,4.37829565576599e-08,,0.043307086614173235,0.028813559322033905,,,0.573,43.4797431047376,0.0
1442,Kepler-32 b,Transit,0.199,0.006999999999999999,-0.006,Berger et al. 2018,0.03,0.011000000000000001,-0.01, Hadden et al. 2014 ,,,,Fabrycky et al. 2012,,,,,,,,Fabrycky et al. 2012,5.9012915,1.64e-06,-1.64e-06,Holczer et al. 2016,0.0519,0.0008,-0.0008, Swift et al. 2013 ,0.53,0.02,-0.02, Swift et al. 2013 ,0.54,0.02,-0.02, Swift et al. 2013 ,[Fe/H],3900.0,Kepler,Space,0.0,M1 V,1,0.032663316582914576,0.35,2.779052687026221e-07,0.015414258188824663,0.03773584905660377,0.037037037037037035,0.041,0.02,0.0519,9.436860967639928,1.0
1443,Kepler-235 b,Transit,0.199,0.009000000000000001,-0.009000000000000001, Rowe et al. 2014,,,,Rowe et al. 2014,89.47,0.0,-0.33,Torres et al. 2017,,,,,0.16,0.057,-0.129,Torres et al. 2017,3.34021921,1.09e-06,-1.09e-06,Holczer et al. 2016,0.03482,0.00042,-0.00056,Torres et al. 2017,0.55,0.02,-0.02, Rowe et al. 2014,0.507,0.019,-0.023,Torres et al. 2017,,4255.0,Kepler,Space,,M0 V,0,0.04522613065326634,,3.2632588805451477e-07,0.014072372199885124,0.03636363636363636,0.04142011834319526,,,0.03482,6.101015744032503,0.0
1444,Kepler-642 b,Transit,0.199,0.012,-0.011,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,4.41746712,1.31e-06,-1.31e-06,Holczer et al. 2016,,,,Morton et al. 2016,1.29,0.06,-0.05,Berger et al. 2018,1.4,0.22899999999999998,-0.157,Morton et al. 2016,[Fe/H],6570.0,Kepler,Space,,,0,0.0577889447236181,,2.9655002842443343e-07,,0.04263565891472868,0.13785714285714287,,,0.05894214607122536,4.4032394427640105,0.0
1445,K2-264 b,Transit,0.199,0.013,-0.013,Livingston et al. 2019,,,,Livingston et al. 2019,89.01,0.58,-0.4,Livingston et al. 2019,,,,,0.4,0.16,-0.23,Livingston et al. 2019,5.83977,6.1e-05,-6.3e-05,Rizzuto et al. 2018,0.05023,0.00042,-0.00043,Livingston et al. 2019,0.47,0.01,-0.01,Rizzuto et al. 2018,0.47100000000000003,0.012,-0.012,Rizzuto et al. 2018,[Fe/H],3660.0,K2,Space,,M2.5 V,0,0.06532663316582915,,1.0616856485786256e-05,0.008461079036432409,0.021276595744680854,0.025477707006369428,,,0.05023,10.299150124806847,0.0
1446,Kepler-265 d,Transit,0.199,0.025,-0.021,Morton et al. 2016,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.69,0.28,-0.28, Rowe et al. 2014,43.12984363,9.32e-06,-9.32e-06,Holczer et al. 2016,0.23600000000000002,,,Rowe et al. 2014,0.97,0.06,-0.06,Berger et al. 2018,0.98,0.053,-0.051,Morton et al. 2016,,5835.0,Kepler,Space,,,0,0.1155778894472362,,2.1609167146428623e-07,,0.061855670103092786,0.053061224489795916,,,0.23600000000000002,23.446409030697463,0.0
1447,Kepler-82 e,Transit,0.199,0.011,-0.01,Berger et al. 2018,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.0,0.17,-0.17, Rowe et al. 2014,5.90225962,2.01e-06,-2.01e-06,Holczer et al. 2016,0.063,,,Rowe et al. 2014,0.85,0.05,-0.04,Berger et al. 2018,0.96,0.038,-0.036000000000000004,Morton et al. 2016,,,Kepler,Space,,,1,0.052763819095477386,,3.4054754101108146e-07,,0.052941176470588235,0.03854166666666667,,,0.063,7.1426224120933295,0.0
1448,Kepler-534 b,Transit,0.2,0.006999999999999999,-0.006,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,15.95995458,1.68e-06,-1.68e-06,Holczer et al. 2016,,,,Morton et al. 2016,0.98,0.03,-0.03,Morton et al. 2016,1.05,0.03,-0.03,Morton et al. 2016,[Fe/H],5884.0,Kepler,Space,,,0,0.032499999999999994,,1.052634574602906e-07,,0.030612244897959183,0.028571428571428567,,,0.12609133681196627,12.399245012007858,0.0
1449,Kepler-69 c,Transit,0.2,0.012,-0.01,Berger et al. 2018,,,,Barclay et al. 2013,89.90100000000002,0.011,-0.052000000000000005,Torres et al. 2017,,,,,0.28,0.1,-0.13,Torres et al. 2017,242.46144462,9.335e-05,-9.335e-05,Holczer et al. 2016,0.74,0.011000000000000001,-0.013000000000000001,Torres et al. 2017,1.23,0.05,-0.05,Berger et al. 2018,0.914,0.051,-0.039,Torres et al. 2017,[Fe/H],5638.0,Kepler,Space,,G4 V,0,0.054999999999999986,,3.8500966677940773e-07,0.016216216216216217,0.04065040650406505,0.04923413566739606,,,0.74,57.97792614797657,0.0
1450,Kepler-196 c,Transit,0.2,0.008,-0.006999999999999999,Morton et al. 2016,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.09,0.21,-0.21, Rowe et al. 2014,47.42769396,3.89e-06,-3.89e-06,Holczer et al. 2016,0.24,,,Rowe et al. 2014,0.79,0.02,-0.02,Morton et al. 2016,0.85,0.03,-0.035,Morton et al. 2016,,5128.0,Kepler,Space,,,1,0.0375,,8.201958972073961e-08,,0.02531645569620253,0.03823529411764706,,,0.24,29.276571671027504,0.0
1451,Kepler-250 d,Transit,0.2,0.015,-0.009000000000000001,Morton et al. 2016,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.02,0.24,-0.24, Rowe et al. 2014,17.64816096,4.27e-06,-4.27e-06,Holczer et al. 2016,0.127,,,Rowe et al. 2014,0.79,0.04,-0.03,Morton et al. 2016,0.83,0.034,-0.038,Morton et al. 2016,,5160.0,Kepler,Space,,,0,0.06,,2.419515557274247e-07,,0.04430379746835443,0.04337349397590362,,,0.127,15.49218584258539,0.0
1452,Kepler-204 b,Transit,0.2,0.014,-0.027000000000000003,Berger et al. 2018,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.57,0.26,-0.26, Rowe et al. 2014,14.40094968,3.03e-06,-3.03e-06,Holczer et al. 2016,0.11699999999999999,,,Rowe et al. 2014,0.99,0.04,-0.04,Berger et al. 2018,1.03,0.04,-0.043,Morton et al. 2016,,5812.0,Kepler,Space,,,0,0.1025,,2.104027906026264e-07,,0.040404040404040414,0.040291262135922316,,,0.11699999999999999,11.389029964448959,0.0
1453,K2-48 b,Transit,0.2,0.021,-0.021,Crossfield et al. 2016,,,,Crossfield et al. 2016,,,,Crossfield et al. 2016,,,,,,,,Crossfield et al. 2016,20.5065,0.0035,-0.0035,Crossfield et al. 2016,0.1344,0.0012,-0.0012,Crossfield et al. 2016,0.73,0.02,-0.02,Crossfield et al. 2016,0.77,0.02,-0.02,Crossfield et al. 2016,,4899.0,K2,Space,,,0,0.105,,0.00017067759003242875,0.008928571428571428,0.027397260273972605,0.02597402597402597,,,0.1344,17.74240453049667,0.0
1454,Kepler-649 b,Transit,0.2,0.009000000000000001,-0.008,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,29.90728728,1.91e-06,-1.91e-06,Holczer et al. 2016,,,,Morton et al. 2016,0.93,0.04,-0.04,Berger et al. 2018,0.97,0.042,-0.046,Morton et al. 2016,[Fe/H],5871.0,Kepler,Space,,,0,0.0425,,6.386403360886832e-08,,0.04301075268817204,0.04536082474226804,,,0.18665643853209088,19.341764670382453,0.0
1455,Kepler-1021 b,Transit,0.2,0.018000000000000002,-0.016,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,13.47467339,2.43e-06,-2.43e-06,Holczer et al. 2016,,,,Morton et al. 2016,0.84,0.07,-0.06,Berger et al. 2018,0.89,0.053,-0.053,Morton et al. 2016,[Fe/H],5431.0,Kepler,Space,,,0,0.085,,1.8033832284227266e-07,,0.07738095238095237,0.0595505617977528,,,0.10659656638624881,12.229254922604365,0.0
1456,Kepler-1154 b,Transit,0.2,0.013,-0.011,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,5.1856142,2.676e-05,-2.676e-05,Morton et al. 2016,,,,Morton et al. 2016,1.41,0.08,-0.07,Berger et al. 2018,1.26,0.24600000000000002,-0.162,Morton et al. 2016,[Fe/H],6327.0,Kepler,Space,,,0,0.06,,5.1604301762364035e-06,,0.053191489361702135,0.1619047619047619,,,0.06332735740896893,4.328209973868672,0.0
1457,K2-275 b,Transit,0.2,0.011,-0.011,Livingston et al. 2018,,,,Livingston et al. 2018,,,,Livingston et al. 2018,,,,,0.41,0.3,-0.27,Livingston et al. 2018,3.280961,0.00011200000000000001,-0.00010700000000000001,Livingston et al. 2018,0.04,0.0003,-0.0003,Livingston et al. 2018,0.73,0.01,-0.01,Livingston et al. 2018,0.79,0.02,-0.02,Livingston et al. 2018,[Fe/H],4812.0,K2,Space,,,0,0.055,,3.3374368058626724e-05,0.007499999999999999,0.013698630136986302,0.02531645569620253,,,0.04,5.280477538838295,0.0
1458,Kepler-356 c,Transit,0.2,0.028,-0.021,Berger et al. 2018,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.16,0.22,-0.22, Rowe et al. 2014,13.12158072,5.04e-06,-5.04e-06,Holczer et al. 2016,0.115,,,Rowe et al. 2014,1.44,0.06,-0.06,Berger et al. 2018,1.17,0.055999999999999994,-0.044000000000000004,Morton et al. 2016,,6133.0,Kepler,Space,,,0,0.1225,,3.841000644318713e-07,,0.04166666666666666,0.042735042735042736,,,0.115,7.696112662942273,0.0
1459,Kepler-165 c,Transit,0.201,0.012,-0.016,Morton et al. 2016,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.06,0.22,-0.22, Rowe et al. 2014,15.312909,2.53e-06,-2.53e-06,Holczer et al. 2016,0.11,,,Rowe et al. 2014,0.75,0.03,-0.03,Berger et al. 2018,0.8,0.044000000000000004,-0.054000000000000006,Morton et al. 2016,,5211.0,Kepler,Space,,,0,0.06965174129353234,,1.6522007673395045e-07,,0.04,0.06125,,,0.11,14.134078212290502,0.0
1460,Kepler-496 b,Transit,0.201,0.01,-0.011,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,8.30866735,1.75e-06,-1.75e-06,Holczer et al. 2016,,,,Morton et al. 2016,0.79,0.04,-0.04,Berger et al. 2018,0.86,0.042,-0.047,Morton et al. 2016,[Fe/H],5293.0,Kepler,Space,,,0,0.05223880597014925,,2.106234280759838e-07,,0.05063291139240506,0.051744186046511625,,,0.07634632092923656,9.313160568766923,0.0
1461,K2-187 e,Transit,0.201,0.019,-0.012,Mayo et al. 2018,,,,Livingston et al. 2018,88.97,0.7509999999999999,-1.318,Mayo et al. 2018,,,,,0.43,0.32,-0.29,Livingston et al. 2018,13.608341000000001,0.001661,-0.00158,Mayo et al. 2018,0.1106,0.0013,-0.0013,Livingston et al. 2018,0.92,0.02,-0.02,Livingston et al. 2018,0.9670000000000001,0.0252,-0.0242,Mayo et al. 2018,[Fe/H],5484.0,K2,Space,,,0,0.07711442786069651,,0.00011908137810479619,0.011754068716094029,0.021739130434782608,0.025542916235780762,,,0.1106,11.585195530726258,0.0
1462,Kepler-172 d,Transit,0.201,0.023,-0.02,Morton et al. 2016,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.05,0.23,-0.23, Rowe et al. 2014,14.62677024,9.34e-06,-9.34e-06,Holczer et al. 2016,0.11800000000000001,,,Rowe et al. 2014,1.06,0.05,-0.05,Berger et al. 2018,1.0,0.042,-0.040999999999999995,Morton et al. 2016,,5526.0,Kepler,Space,,,0,0.10696517412935322,,6.385551866028353e-07,,0.04716981132075472,0.0415,,,0.11800000000000001,10.727838094234217,0.0
1463,Kepler-581 b,Transit,0.201,0.041,-0.011,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,40.60705649,4.75e-06,-4.75e-06,Holczer et al. 2016,,,,Morton et al. 2016,0.86,0.04,-0.04,Berger et al. 2018,1.0,0.079,-0.067,Morton et al. 2016,[Fe/H],5772.0,Kepler,Space,,,0,0.12935323383084574,,1.1697474307623721e-07,,0.04651162790697674,0.07300000000000001,,,0.2312075731193275,25.908345045526826,0.0
1464,Kepler-1090 b,Transit,0.201,0.019,-0.015,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,198.67966078,6.73e-06,-6.73e-06,Holczer et al. 2016,,,,Morton et al. 2016,1.01,0.06,-0.05,Berger et al. 2018,0.86,0.049,-0.051,Morton et al. 2016,[Fe/H],5321.0,Kepler,Space,,,0,0.0845771144278607,,3.3873623367276614e-08,,0.054455445544554455,0.058139534883720936,,,0.6336792296746843,60.462230830733475,0.0
1465,Kepler-1407 b,Transit,0.201,0.047,-0.029,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,20.07127131,1.997e-05,-1.997e-05,Holczer et al. 2016,,,,Morton et al. 2016,1.28,0.07,-0.07,Berger et al. 2018,1.1,0.10300000000000001,-0.076,Morton et al. 2016,[Fe/H],6010.0,Kepler,Space,,,0,0.1890547263681592,,9.949544147734406e-07,,0.054687500000000014,0.08136363636363636,,,0.1492044804558476,11.233315676777984,0.0
1466,Kepler-1238 b,Transit,0.201,0.023,-0.034,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,4.14787559,3.447e-05,-3.447e-05,Morton et al. 2016,,,,Morton et al. 2016,1.65,0.1,-0.1,Berger et al. 2018,1.3,0.243,-0.18100000000000002,Morton et al. 2016,[Fe/H],6386.0,Kepler,Space,,,0,0.1417910447761194,,8.310278177846697e-06,,0.060606060606060615,0.16307692307692306,,,0.05513990083134057,3.2204614502814457,0.0
